CHEMBL407	PF02931
CHEMBL407	PF02932
CHEMBL451	PF02931
CHEMBL451	PF02932
CHEMBL526	PF02931
CHEMBL526	PF02932
CHEMBL856	PF02931
CHEMBL856	PF02932
CHEMBL450	PF02931
CHEMBL450	PF02932
CHEMBL1257	PF02931
CHEMBL1257	PF02932
CHEMBL979	PF02931
CHEMBL979	PF02932
CHEMBL12	PF02931
CHEMBL12	PF02932
CHEMBL452	PF02931
CHEMBL452	PF02932
CHEMBL568	PF02931
CHEMBL568	PF02932
CHEMBL448	PF02931
CHEMBL448	PF02932
CHEMBL1522	PF02931
CHEMBL1522	PF02932
CHEMBL971	PF02931
CHEMBL971	PF02932
CHEMBL580	PF02931
CHEMBL580	PF02932
CHEMBL285674	PF02931
CHEMBL285674	PF02932
CHEMBL30219	PF02931
CHEMBL30219	PF02932
CHEMBL1200802	PF02931
CHEMBL1200802	PF02932
CHEMBL1102	PF02931
CHEMBL1102	PF02932
CHEMBL1200472	PF02931
CHEMBL1200472	PF02932
CHEMBL661	PF02931
CHEMBL661	PF02932
CHEMBL70418	PF02931
CHEMBL70418	PF02932
CHEMBL969	PF02931
CHEMBL969	PF02932
CHEMBL1341	PF02931
CHEMBL1341	PF02932
CHEMBL967	PF02931
CHEMBL967	PF02932
CHEMBL454	PF02931
CHEMBL454	PF02932
CHEMBL591	PF02931
CHEMBL591	PF02932
CHEMBL646	PF02931
CHEMBL646	PF02932
CHEMBL1201065	PF02931
CHEMBL1201065	PF02932
CHEMBL1200733	PF02931
CHEMBL1200733	PF02932
CHEMBL1200790	PF02931
CHEMBL1200790	PF02932
CHEMBL1200694	PF02931
CHEMBL1200694	PF02932
CHEMBL1200420	PF02931
CHEMBL1200420	PF02932
CHEMBL1200703	PF02931
CHEMBL1200703	PF02932
CHEMBL2068724	PF02931
CHEMBL2068724	PF02932
CHEMBL1200903	PF02931
CHEMBL1200903	PF02932
CHEMBL1200982	PF02931
CHEMBL1200982	PF02932
CHEMBL2096631	PF02931
CHEMBL2096631	PF02932
CHEMBL407	PF02931
CHEMBL407	PF02932
CHEMBL451	PF02931
CHEMBL451	PF02932
CHEMBL526	PF02931
CHEMBL526	PF02932
CHEMBL856	PF02931
CHEMBL856	PF02932
CHEMBL450	PF02931
CHEMBL450	PF02932
CHEMBL1257	PF02931
CHEMBL1257	PF02932
CHEMBL979	PF02931
CHEMBL979	PF02932
CHEMBL12	PF02931
CHEMBL12	PF02932
CHEMBL452	PF02931
CHEMBL452	PF02932
CHEMBL568	PF02931
CHEMBL568	PF02932
CHEMBL448	PF02931
CHEMBL448	PF02932
CHEMBL1522	PF02931
CHEMBL1522	PF02932
CHEMBL971	PF02931
CHEMBL971	PF02932
CHEMBL580	PF02931
CHEMBL580	PF02932
CHEMBL285674	PF02931
CHEMBL285674	PF02932
CHEMBL30219	PF02931
CHEMBL30219	PF02932
CHEMBL1200802	PF02931
CHEMBL1200802	PF02932
CHEMBL1102	PF02931
CHEMBL1102	PF02932
CHEMBL1200472	PF02931
CHEMBL1200472	PF02932
CHEMBL661	PF02931
CHEMBL661	PF02932
CHEMBL70418	PF02931
CHEMBL70418	PF02932
CHEMBL969	PF02931
CHEMBL969	PF02932
CHEMBL1341	PF02931
CHEMBL1341	PF02932
CHEMBL967	PF02931
CHEMBL967	PF02932
CHEMBL454	PF02931
CHEMBL454	PF02932
CHEMBL591	PF02931
CHEMBL591	PF02932
CHEMBL646	PF02931
CHEMBL646	PF02932
CHEMBL1201065	PF02931
CHEMBL1201065	PF02932
CHEMBL1200733	PF02931
CHEMBL1200733	PF02932
CHEMBL1200790	PF02931
CHEMBL1200790	PF02932
CHEMBL1200694	PF02931
CHEMBL1200694	PF02932
CHEMBL1200420	PF02931
CHEMBL1200420	PF02932
CHEMBL1200703	PF02931
CHEMBL1200703	PF02932
CHEMBL2068724	PF02931
CHEMBL2068724	PF02932
CHEMBL1200903	PF02931
CHEMBL1200903	PF02932
CHEMBL1200982	PF02931
CHEMBL1200982	PF02932
CHEMBL2096631	PF02931
CHEMBL2096631	PF02932
CHEMBL1201179	PF00757
CHEMBL1201179	PF01030
CHEMBL1201179	PF07714
CHEMBL1201179	PF14843
CHEMBL1201585	PF00757
CHEMBL1201585	PF01030
CHEMBL1201585	PF07714
CHEMBL1201585	PF14843
CHEMBL1743082	PF00757
CHEMBL1743082	PF01030
CHEMBL1743082	PF07714
CHEMBL1743082	PF14843
CHEMBL2007641	PF00757
CHEMBL2007641	PF01030
CHEMBL2007641	PF07714
CHEMBL2007641	PF14843
CHEMBL451887	PF04683
CHEMBL451887	PF16550
CHEMBL325041	PF04683
CHEMBL325041	PF16550
CHEMBL98	PF00850
CHEMBL407	PF02931
CHEMBL407	PF02932
CHEMBL451	PF02931
CHEMBL451	PF02932
CHEMBL526	PF02931
CHEMBL526	PF02932
CHEMBL856	PF02931
CHEMBL856	PF02932
CHEMBL450	PF02931
CHEMBL450	PF02932
CHEMBL1257	PF02931
CHEMBL1257	PF02932
CHEMBL979	PF02931
CHEMBL979	PF02932
CHEMBL12	PF02931
CHEMBL12	PF02932
CHEMBL452	PF02931
CHEMBL452	PF02932
CHEMBL568	PF02931
CHEMBL568	PF02932
CHEMBL448	PF02931
CHEMBL448	PF02932
CHEMBL1522	PF02931
CHEMBL1522	PF02932
CHEMBL971	PF02931
CHEMBL971	PF02932
CHEMBL580	PF02931
CHEMBL580	PF02932
CHEMBL285674	PF02931
CHEMBL285674	PF02932
CHEMBL30219	PF02931
CHEMBL30219	PF02932
CHEMBL1200802	PF02931
CHEMBL1200802	PF02932
CHEMBL1102	PF02931
CHEMBL1102	PF02932
CHEMBL1200472	PF02931
CHEMBL1200472	PF02932
CHEMBL661	PF02931
CHEMBL661	PF02932
CHEMBL70418	PF02931
CHEMBL70418	PF02932
CHEMBL969	PF02931
CHEMBL969	PF02932
CHEMBL1341	PF02931
CHEMBL1341	PF02932
CHEMBL967	PF02931
CHEMBL967	PF02932
CHEMBL454	PF02931
CHEMBL454	PF02932
CHEMBL591	PF02931
CHEMBL591	PF02932
CHEMBL646	PF02931
CHEMBL646	PF02932
CHEMBL1201065	PF02931
CHEMBL1201065	PF02932
CHEMBL1200733	PF02931
CHEMBL1200733	PF02932
CHEMBL1200790	PF02931
CHEMBL1200790	PF02932
CHEMBL1200694	PF02931
CHEMBL1200694	PF02932
CHEMBL1200420	PF02931
CHEMBL1200420	PF02932
CHEMBL1200703	PF02931
CHEMBL1200703	PF02932
CHEMBL2068724	PF02931
CHEMBL2068724	PF02932
CHEMBL1200903	PF02931
CHEMBL1200903	PF02932
CHEMBL1200982	PF02931
CHEMBL1200982	PF02932
CHEMBL2096631	PF02931
CHEMBL2096631	PF02932
CHEMBL1703	PF00346
CHEMBL1703	PF00361
CHEMBL1703	PF00662
CHEMBL1703	PF06455
CHEMBL407	PF02931
CHEMBL407	PF02932
CHEMBL451	PF02931
CHEMBL451	PF02932
CHEMBL526	PF02931
CHEMBL526	PF02932
CHEMBL856	PF02931
CHEMBL856	PF02932
CHEMBL450	PF02931
CHEMBL450	PF02932
CHEMBL1257	PF02931
CHEMBL1257	PF02932
CHEMBL979	PF02931
CHEMBL979	PF02932
CHEMBL12	PF02931
CHEMBL12	PF02932
CHEMBL452	PF02931
CHEMBL452	PF02932
CHEMBL568	PF02931
CHEMBL568	PF02932
CHEMBL448	PF02931
CHEMBL448	PF02932
CHEMBL1522	PF02931
CHEMBL1522	PF02932
CHEMBL971	PF02931
CHEMBL971	PF02932
CHEMBL580	PF02931
CHEMBL580	PF02932
CHEMBL285674	PF02931
CHEMBL285674	PF02932
CHEMBL30219	PF02931
CHEMBL30219	PF02932
CHEMBL1200802	PF02931
CHEMBL1200802	PF02932
CHEMBL1102	PF02931
CHEMBL1102	PF02932
CHEMBL1200472	PF02931
CHEMBL1200472	PF02932
CHEMBL661	PF02931
CHEMBL661	PF02932
CHEMBL70418	PF02931
CHEMBL70418	PF02932
CHEMBL969	PF02931
CHEMBL969	PF02932
CHEMBL1341	PF02931
CHEMBL1341	PF02932
CHEMBL967	PF02931
CHEMBL967	PF02932
CHEMBL454	PF02931
CHEMBL454	PF02932
CHEMBL591	PF02931
CHEMBL591	PF02932
CHEMBL646	PF02931
CHEMBL646	PF02932
CHEMBL1201065	PF02931
CHEMBL1201065	PF02932
CHEMBL1200733	PF02931
CHEMBL1200733	PF02932
CHEMBL1200790	PF02931
CHEMBL1200790	PF02932
CHEMBL1200694	PF02931
CHEMBL1200694	PF02932
CHEMBL1200420	PF02931
CHEMBL1200420	PF02932
CHEMBL1200703	PF02931
CHEMBL1200703	PF02932
CHEMBL2068724	PF02931
CHEMBL2068724	PF02932
CHEMBL1200903	PF02931
